"41.00";"The transference of BONE MARROW from one human or animal to another for a variety of purposes including HEMATOPOIETIC STEM CELL TRANSPLANTATION or MESENCHYMAL STEM CELL TRANSPLANTATION. ; transference of bone marrow within an individual, between individuals of the same species, or between individuals of different species. ; A procedure to "
"78.00";"The grafting of bone from a donor site to a recipient site. ; transference of a bony tissue or bones, within an individual, between individuals of the same species, or between individuals of different species."
"301.83";"A personality disorder marked by a pattern of instability of interpersonal relationships, self-image, and affects, and marked impulsivity beginning by early adulthood and present in a variety of contexts. (DSM-IV) ; Personality disorder with maladaptive patterns of behavior characterized by impulsive and unpredictable actions, mood instabi"
"082.1";"A febrile disease of the Mediterranean area, the Crimea, Africa, and India, caused by infection with RICKETTSIA CONORII."
"850.9";"A nonspecific term used to describe transient alterations or loss of consciousness following closed head injuries. The duration of UNCONSCIOUSNESS generally lasts a few seconds, but may persist for several hours. Concussions may be classified as mild, intermediate, and severe. Prolonged periods of unconsciousness (often defined as greater "
"348.31";"Acquired or inborn metabolic diseases that produce brain dysfunction or damage. These include primary (i.e., disorders intrinsic to the brain) and secondary (i.e., extracranial) metabolic conditions that adversely affect cerebral function."
"239.6";"Neoplasms of the intracranial components of the central nervous system, including the cerebral hemispheres, basal ganglia, hypothalamus, thalamus, brain stem, and cerebellum. Brain neoplasms are subdivided into primary (originating from brain tissue) and secondary (i.e., metastatic) forms. Primary neoplasms are subdivided into benign and m"
"744.42";"A tumor derived from branchial epithelium or branchial rests. (Dorland, 27th ed)"
"611.9";"Pathological processes of the BREAST. ; disease or disorder of the breast."
"93.18";"Actions performed to provide therapy on respiratory or lung exertion. ; Therapeutic exercises aimed to deepen inspiration or expiration or even to alter the rate and rhythm of respiration."
"494";"persistent abnormal dilatation of the bronchi."
"490";"(bron-KYE-tis) Inflammation (swelling and reddening) of the bronchi."
"485";"Acute inflammation of the walls of the smaller bronchial tubes, with varying amounts of pulmonary consolidation due to spread of the inflammation into peribronchiolar alveoli and the alveolar ducts. (Stedman, 25th ed)"
"023.9";"Infection caused by bacteria of the genus BRUCELLA mainly involving the MONONUCLEAR PHAGOCYTE SYSTEM. This condition is characterized by fever, weakness, malaise, and weight loss."
"426.50";"A form of heart block in which the electrical stimulation of HEART VENTRICLES is interrupted at either one of the branches of BUNDLE OF HIS thus preventing the simultaneous depolarization of the two ventricles."
"727.1";"Abnormal swelling of the inner aspect of the first metatarsal head affecting the first METATARSOPHALANGEAL JOINT."
"200.2";"form of undifferentiated malignant lymphoma usually found in central Africa, but also reported in other parts of the world; commonly manifested as a large osteolytic lesion in the jaw or as an abdominal mass; B-cell antigens are expressed on the immature cells that make up the tumor in virtually all cases of Burkitt lymphoma; the Epstein-B"
"940-949.99";"Injuries to tissues caused by contact with heat, steam, chemicals (BURNS, CHEMICAL), electricity (BURNS, ELECTRIC), or the like. ; damage inflicted on any part of an organism as the direct or indirect result of exposure to steam, chemicals, heat, flame, electricity or the like, with or without disruption of structural continuity; for burns"
"799.4";"General ill health, malnutrition, and weight loss, usually associated with chronic disease. ; state of general ill health characterized by malnutrition, weakness, and emaciation; occurs during the course of a chronic disease. ; The loss of body weight and muscle mass frequently seen in patients with cancer, AIDS, or other diseases."
"275.40";"Disorders in the processing of calcium in the body: its absorption, transport, storage, and utilization."
"199";"new abnormal tissue that grows by excessive cellular division and proliferation more rapidly than normal and continues to grow after the stimuli that initiated the new growth cease; tumors perform no useful body function and may be benign or malignant; benign neoplasms are a noncancerous growth that does not invade nearby tissue or spread "
"112.9";"Infection with a fungus of the genus CANDIDA. It is usually a superficial infection of the moist areas of the body and is generally caused by CANDIDA ALBICANS. (Dorland, 27th ed) ; infection with a fungus of the genus Candida; usually a superficial infection of the moist areas of the body and is generally caused by Candida albicans; includ"
"112.0";"Infection of the mucous membranes of the mouth by a fungus of the genus CANDIDA. (Dorland, 27th ed) ; A condition in which Candida albicans, a type of yeast, grows out of control in moist skin areas of the body. It is usually a result of a weakened immune system, but can be a side effect of chemotherapy or treatment with antibiotics. Thrus"
"234.9";"A lesion with cytological characteristics associated with invasive carcinoma but the tumor cells are confined to the epithelium of origin, without invasion of the basement membrane. ; (kar-sin-O-ma in SYE-too) Cancer that involves only the cells in which it began and that has not spread to neighboring tissues. ; A malignant epithelial neop"
"153.9";"A primary or metastatic malignant neoplasm involving the colon."
"161.9";"A primary or metastatic malignant tumor involving the larynx. The majority are carcinomas. -- 2003"
"193";"A primary or metastatic malignant neoplasm affecting the thyroid gland. --2005"
"423.3";"compression of heart from pericardial effusion or hemopericardium. ; Acute compression of the heart caused by increased intrapericardial pressure due to the collection of blood or fluid in the pericardium from rupture of the heart, penetrating trauma, or progressive effusion. ; Compression of the heart by accumulated fluid (PERICARDIAL EFF"
"425.5";"A dilated cardiomyopathy which is associated with consumption of large amounts of alcohol over a period of years. ; Disease of CARDIAC MUSCLE resulting from chronic excessive alcohol consumption. Myocardial damage can be caused by: (1) a toxic effect of alcohol; (2) malnutrition in alcoholics such as THIAMINE DEFICIENCY; or (3) toxic effec"
"425.1";"myocardial disease characterized by hypertrophy, involving mainly the interventricular septum, interfering with left ventricular emptying. ; A form of CARDIAC MUSCLE disease, characterized by left and/or right ventricular hypertrophy (HYPERTROPHY, LEFT VENTRICULAR; HYPERTROPHY, RIGHT VENTRICULAR), frequent asymmetrical involvement of the H"
"99.60";"the artificial substitution of heart and lung action as indicated for heart arrest resulting from electric shock, drowning, respiratory arrest, or other causes; the two major components of cardiopulmonary resuscitation are artificial ventilation and closed-chest cardiac massage. ; The artificial substitution of heart and lung action as ind"
